state,county,NAME,population_size,percent_65plus
13,245,"Richmond County, Georgia",201291,12.3
18,087,"LaGrange County, Indiana",38084,12.3
42,101,"Philadelphia County, Pennsylvania",1555072,12.3
27,163,"Washington County, Minnesota",246670,12.3
12,051,"Hendry County, Florida",38363,12.3
53,053,"Pierce County, Washington",821952,12.3
48,489,"Willacy County, Texas",22002,12.3
21,081,"Grant County, Kentucky",24670,12.3
28,083,"Leflore County, Mississippi",31516,12.3
02,195,"Petersburg Borough, Alaska",3221,12.3
12,031,"Duval County, Florida",890673,12.299999999999999
48,163,"Frio County, Texas",18168,12.299999999999999
38,005,"Benson County, North Dakota",6794,12.299999999999999
13,313,"Whitfield County, Georgia",103456,12.299999999999999
08,003,"Alamosa County, Colorado",16269,12.299999999999999
39,075,"Holmes County, Ohio",43436,12.200000000000001
22,109,"Terrebonne Parish, Louisiana",112742,12.200000000000001
08,025,"Crowley County, Colorado",5551,12.200000000000001
12,097,"Osceola County, Florida",300870,12.200000000000001
27,053,"Hennepin County, Minnesota",1197776,12.200000000000001
37,025,"Cabarrus County, North Carolina",188375,12.200000000000001
20,091,"Johnson County, Kansas",566814,12.200000000000001
16,063,"Lincoln County, Idaho",5260,12.2
13,015,"Bartow County, Georgia",101336,12.2
35,041,"Roosevelt County, New Mexico",19908,12.2
05,085,"Lonoke County, Arkansas",70691,12.2
08,017,"Cheyenne County, Colorado",2002,12.2
48,273,"Kleberg County, Texas",32029,12.2
21,117,"Kenton County, Kentucky",163007,12.2
55,059,"Kenosha County, Wisconsin",167738,12.100000000000001
16,027,"Canyon County, Idaho",198921,12.100000000000001
31,173,"Thurston County, Nebraska",6946,12.100000000000001
34,013,"Essex County, New Jersey",791609,12.100000000000001
13,213,"Murray County, Georgia",39401,12.100000000000001
13,037,"Calhoun County, Georgia",6489,12.100000000000001
49,003,"Box Elder County, Utah",50991,12.1
08,081,"Moffat County, Colorado",13117,12.1
24,510,"Baltimore city, Maryland",622454,12.1
13,267,"Tattnall County, Georgia",25302,12.1
48,061,"Cameron County, Texas",417947,12.1
48,261,"Kenedy County, Texas",565,12.1
36,071,"Orange County, New York",375384,12.1
06,001,"Alameda County, California",1584983,12.1
04,009,"Graham County, Arizona",37407,12.1
42,027,"Centre County, Pennsylvania",157823,12.1
13,045,"Carroll County, Georgia",112595,12.1
48,317,"Martin County, Texas",5252,12.1
16,005,"Bannock County, Idaho",83604,12.1
51,041,"Chesterfield County, Virginia",328176,12.1
21,215,"Spencer County, Kentucky",17577,12.1
13,069,"Coffee County, Georgia",43003,12.099999999999998
13,247,"Rockdale County, Georgia",86901,12.099999999999998
22,095,"St. John the Baptist Parish, Louisiana",44161,12.000000000000002
55,079,"Milwaukee County, Wisconsin",955939,12.0
12,001,"Alachua County, Florida",254218,12.0
48,383,"Reagan County, Texas",3598,12.0
28,089,"Madison County, Mississippi",100202,12.0
22,033,"East Baton Rouge Parish, Louisiana",444690,12.0
16,001,"Ada County, Idaho",417501,12.0
31,043,"Dakota County, Nebraska",20798,12.0
28,041,"Greene County, Mississippi",14129,12.0
55,093,"Pierce County, Wisconsin",40799,11.9
46,099,"Minnehaha County, South Dakota",178942,11.9
53,033,"King County, Washington",2045756,11.9
29,113,"Lincoln County, Missouri",53850,11.9
51,810,"Virginia Beach city, Virginia",448290,11.9
18,063,"Hendricks County, Indiana",153435,11.9
06,085,"Santa Clara County, California",1868149,11.9
13,309,"Wheeler County, Georgia",7956,11.9
26,081,"Kent County, Michigan",622590,11.9
16,053,"Jerome County, Idaho",22653,11.9
22,061,"Lincoln Parish, Louisiana",47349,11.9
12,125,"Union County, Florida",15191,11.9
13,077,"Coweta County, Georgia",133416,11.899999999999999
12,077,"Liberty County, Florida",8295,11.899999999999999
22,075,"Plaquemines Parish, Louisiana",23599,11.899999999999999
56,035,"Sublette County, Wyoming",10117,11.899999999999999
36,047,"Kings County, New York",2595259,11.899999999999999
05,035,"Crittenden County, Arkansas",49765,11.899999999999999
48,103,"Crane County, Texas",4730,11.8
37,101,"Johnston County, North Carolina",178396,11.8
21,077,"Gallatin County, Kentucky",8567,11.8
21,093,"Hardin County, Kentucky",107529,11.8
31,109,"Lancaster County, Nebraska",298080,11.799999999999999
13,101,"Echols County, Georgia",4048,11.799999999999999
17,097,"Lake County, Illinois",702898,11.799999999999999
22,121,"West Baton Rouge Parish, Louisiana",24669,11.799999999999999
06,099,"Stanislaus County, California",527367,11.799999999999999
06,037,"Los Angeles County, California",10038388,11.799999999999999
36,109,"Tompkins County, New York",103855,11.799999999999999
21,163,"Meade County, Kentucky",29098,11.700000000000001
24,027,"Howard County, Maryland",304115,11.700000000000001
21,227,"Warren County, Kentucky",118950,11.700000000000001
51,149,"Prince George County, Virginia",37380,11.700000000000001
40,017,"Canadian County, Oklahoma",126193,11.700000000000001
13,173,"Lanier County, Georgia",10403,11.700000000000001
38,101,"Ward County, North Dakota",67736,11.700000000000001
28,049,"Hinds County, Mississippi",245874,11.7
45,015,"Berkeley County, South Carolina",193613,11.7
22,071,"Orleans Parish, Louisiana",376738,11.7
13,215,"Muscogee County, Georgia",200285,11.7
36,045,"Jefferson County, New York",118947,11.7
51,678,"Lexington city, Virginia",7071,11.7
06,053,"Monterey County, California",428441,11.600000000000001
53,061,"Snohomish County, Washington",746653,11.600000000000001
27,037,"Dakota County, Minnesota",408456,11.600000000000001
17,111,"McHenry County, Illinois",307357,11.600000000000001
02,130,"Ketchikan Gateway Borough, Alaska",13699,11.600000000000001
48,339,"Montgomery County, Texas",502586,11.6
16,039,"Elmore County, Idaho",26175,11.6
49,037,"San Juan County, Utah",15152,11.6
16,019,"Bonneville County, Idaho",107788,11.6
06,025,"Imperial County, California",178206,11.6
51,550,"Chesapeake city, Virginia",230601,11.500000000000002
55,109,"St. Croix County, Wisconsin",86118,11.5
48,117,"Deaf Smith County, Texas",19245,11.5
26,161,"Washtenaw County, Michigan",354092,11.5
38,061,"Mountrail County, North Dakota",9253,11.5
41,051,"Multnomah County, Oregon",768418,11.5
08,013,"Boulder County, Colorado",310032,11.5
04,011,"Greenlee County, Arizona",9023,11.5
06,035,"Lassen County, California",32645,11.5
48,303,"Lubbock County, Texas",290782,11.5
51,700,"Newport News city, Virginia",181323,11.5
48,257,"Kaufman County, Texas",109289,11.5
40,027,"Cleveland County, Oklahoma",268614,11.5
55,025,"Dane County, Wisconsin",510198,11.499999999999998
01,125,"Tuscaloosa County, Alabama",200458,11.499999999999998
26,065,"Ingham County, Michigan",283491,11.499999999999998
24,037,"St. Mary's County, Maryland",109614,11.400000000000002
27,003,"Anoka County, Minnesota",338764,11.4
08,005,"Arapahoe County, Colorado",608310,11.4
48,505,"Zapata County, Texas",14308,11.4
19,153,"Polk County, Iowa",452369,11.4
29,101,"Johnson County, Missouri",54155,11.4
28,033,"DeSoto County, Mississippi",168586,11.4
51,760,"Richmond city, Virginia",213735,11.4
13,153,"Houston County, Georgia",147570,11.4
48,139,"Ellis County, Texas",157058,11.399999999999999
51,177,"Spotsylvania County, Virginia",127691,11.399999999999999
49,023,"Juab County, Utah",10400,11.399999999999999
56,039,"Teton County, Wyoming",22311,11.399999999999999
13,217,"Newton County, Georgia",102645,11.399999999999999
06,077,"San Joaquin County, California",708554,11.3
13,073,"Columbia County, Georgia",136204,11.3
51,099,"King George County, Virginia",24933,11.3
48,495,"Winkler County, Texas",7576,11.299999999999999
08,014,"Broomfield County, Colorado",60699,11.299999999999999
35,009,"Curry County, New Mexico",50497,11.299999999999999
41,067,"Washington County, Oregon",556210,11.299999999999999
16,057,"Latah County, Idaho",38339,11.299999999999999
48,397,"Rockwall County, Texas",85536,11.299999999999999
21,067,"Fayette County, Kentucky",308306,11.299999999999999
48,375,"Potter County, Texas",122352,11.299999999999999
28,073,"Lamar County, Mississippi",58885,11.299999999999999
22,063,"Livingston Parish, Louisiana",133949,11.200000000000001
47,157,"Shelby County, Tennessee",937750,11.200000000000001
28,133,"Sunflower County, Mississippi",27911,11.2
31,055,"Douglas County, Nebraska",537655,11.2
17,089,"Kane County, Illinois",524886,11.2
11,001,"District of Columbia, District of Columbia",647484,11.2
48,501,"Yoakum County, Texas",8213,11.2
48,025,"Bee County, Texas",32659,11.2
29,510,"St. Louis city, Missouri",317850,11.2
45,035,"Dorchester County, South Carolina",145715,11.2
13,057,"Cherokee County, Georgia",225944,11.2
22,089,"St. Charles Parish, Louisiana",52639,11.100000000000001
49,021,"Iron County, Utah",47139,11.100000000000001
48,323,"Maverick County, Texas",56548,11.100000000000001
51,059,"Fairfax County, Virginia",1128722,11.100000000000001
72,135,"Toa Alta Municipio, Puerto Rico",74603,11.100000000000001
21,185,"Oldham County, Kentucky",63037,11.100000000000001
13,003,"Atkinson County, Georgia",8294,11.1
46,007,"Bennett County, South Dakota",3438,11.1
18,097,"Marion County, Indiana",926335,11.1
06,115,"Yuba County, California",73437,11.1
36,005,"Bronx County, New York",1428357,11.1
48,473,"Waller County, Texas",45847,11.1
08,107,"Routt County, Colorado",23606,11.1
47,187,"Williamson County, Tennessee",199456,11.1
49,029,"Morgan County, Utah",10276,11.1
17,113,"McLean County, Illinois",173114,11.099999999999998
38,035,"Grand Forks County, North Dakota",68979,11.099999999999998
39,009,"Athens County, Ohio",64974,11.0
20,209,"Wyandotte County, Kansas",160806,11.0
48,471,"Walker County, Texas",69330,11.0
39,041,"Delaware County, Ohio",185433,11.0
48,029,"Bexar County, Texas",1825502,11.0
06,113,"Yolo County, California",207320,11.0
02,198,"Prince of Wales-Hyder Census Area, Alaska",6376,11.0
48,427,"Starr County, Texas",62648,11.0
18,105,"Monroe County, Indiana",142404,11.0
06,069,"San Benito County, California",57557,11.0
08,041,"El Paso County, Colorado",655024,10.999999999999998
37,147,"Pitt County, North Carolina",173798,10.900000000000002
37,179,"Union County, North Carolina",213422,10.9
06,019,"Fresno County, California",956749,10.9
19,049,"Dallas County, Iowa",74892,10.9
28,071,"Lafayette County, Mississippi",51169,10.9
48,141,"El Paso County, Texas",831095,10.9
47,037,"Davidson County, Tennessee",658506,10.9
22,055,"Lafayette Parish, Louisiana",231811,10.9
02,240,"Southeast Fairbanks Census Area, Alaska",7029,10.899999999999999
45,079,"Richland County, South Carolina",397899,10.899999999999999
51,610,"Falls Church city, Virginia",13308,10.899999999999999
37,085,"Harnett County, North Carolina",124320,10.8
30,035,"Glacier County, Montana",13672,10.8
17,037,"DeKalb County, Illinois",104345,10.8
40,119,"Payne County, Oklahoma",79423,10.8
39,159,"Union County, Ohio",53470,10.8
13,013,"Barrow County, Georgia",72012,10.8
49,013,"Duchesne County, Utah",19817,10.8
46,031,"Corson County, South Dakota",4149,10.799999999999999
49,057,"Weber County, Utah",238682,10.799999999999999
25,025,"Suffolk County, Massachusetts",758919,10.799999999999999
05,045,"Faulkner County, Arkansas",119343,10.799999999999999
30,003,"Big Horn County, Montana",13141,10.799999999999999
17,197,"Will County, Illinois",683995,10.700000000000001
12,073,"Leon County, Florida",282940,10.700000000000001
21,047,"Christian County, Kentucky",74159,10.700000000000001
27,171,"Wright County, Minnesota",128691,10.700000000000001
30,031,"Gallatin County, Montana",95323,10.700000000000001
35,025,"Lea County, New Mexico",68149,10.7
02,282,"Yakutat City and Borough, Alaska",643,10.7
37,063,"Durham County, North Carolina",288817,10.7
37,135,"Orange County, North Carolina",138644,10.7
30,085,"Roosevelt County, Montana",11072,10.7
08,123,"Weld County, Colorado",270948,10.7
21,015,"Boone County, Kentucky",124617,10.7
51,121,"Montgomery County, Virginia",96467,10.7
24,033,"Prince George's County, Maryland",892816,10.7
17,019,"Champaign County, Illinois",205766,10.7
26,073,"Isabella County, Michigan",70669,10.7
40,031,"Comanche County, Oklahoma",125531,10.7
08,031,"Denver County, Colorado",649654,10.7
39,049,"Franklin County, Ohio",1215761,10.6
13,117,"Forsyth County, Georgia",196236,10.6
46,027,"Clay County, South Dakota",14011,10.6
24,017,"Charles County, Maryland",152754,10.6
48,039,"Brazoria County, Texas",331741,10.6
48,071,"Chambers County, Texas",37251,10.6
34,017,"Hudson County, New Jersey",662619,10.6
13,185,"Lowndes County, Georgia",113203,10.5
54,061,"Monongalia County, West Virginia",101668,10.5
12,095,"Orange County, Florida",1229039,10.5
13,039,"Camden County, Georgia",51445,10.5
04,005,"Coconino County, Arizona",136701,10.4
38,017,"Cass County, North Dakota",162500,10.4
19,169,"Story County, Iowa",93586,10.4
48,329,"Midland County, Texas",151290,10.4
37,051,"Cumberland County, North Carolina",324603,10.399999999999999
05,143,"Washington County, Arkansas",216432,10.399999999999999
13,103,"Effingham County, Georgia",54630,10.399999999999999
51,630,"Fredericksburg city, Virginia",27395,10.3
48,169,"Garza County, Texas",6410,10.3
56,041,"Uinta County, Wyoming",20930,10.299999999999999
48,491,"Williamson County, Texas",473592,10.299999999999999
08,051,"Gunnison County, Colorado",15651,10.299999999999999
16,051,"Jefferson County, Idaho",26792,10.299999999999999
38,105,"Williams County, North Dakota",29619,10.299999999999999
48,003,"Andrews County, Texas",16775,10.200000000000001
21,209,"Scott County, Kentucky",50178,10.200000000000001
53,001,"Adams County, Washington",19081,10.200000000000001
20,057,"Ford County, Kansas",34714,10.200000000000001
48,215,"Hidalgo County, Texas",819217,10.2
48,357,"Ochiltree County, Texas",10642,10.2
06,047,"Merced County, California",263885,10.2
35,031,"McKinley County, New Mexico",73998,10.2
22,115,"Vernon Parish, Louisiana",52476,10.2
28,143,"Tunica County, Mississippi",10477,10.100000000000001
13,177,"Lee County, Georgia",28946,10.100000000000001
46,011,"Brookings County, South Dakota",33046,10.100000000000001
06,107,"Tulare County, California",454033,10.100000000000001
18,157,"Tippecanoe County, Indiana",180952,10.1
13,067,"Cobb County, Georgia",719133,10.1
08,045,"Garfield County, Colorado",57076,10.1
13,151,"Henry County, Georgia",211512,10.000000000000002
29,019,"Boone County, Missouri",170770,10.0
40,139,"Texas County, Oklahoma",21588,10.0
22,005,"Ascension Parish, Louisiana",114738,10.0
13,121,"Fulton County, Georgia",983903,10.0
38,079,"Rolette County, North Dakota",14498,10.0
06,071,"San Bernardino County, California",2094769,10.0
13,097,"Douglas County, Georgia",136520,9.9
13,031,"Bulloch County, Georgia",72386,9.9
01,081,"Lee County, Alabama",150982,9.9
28,105,"Oktibbeha County, Mississippi",49048,9.9
48,439,"Tarrant County, Texas",1914526,9.9
20,045,"Douglas County, Kansas",114967,9.9
13,089,"DeKalb County, Georgia",716331,9.9
08,113,"San Miguel County, Colorado",7676,9.9
18,057,"Hamilton County, Indiana",296635,9.899999999999999
32,013,"Humboldt County, Nevada",17067,9.899999999999999
08,047,"Gilpin County, Colorado",5605,9.899999999999999
20,067,"Grant County, Kansas",7816,9.8
46,041,"Dewey County, South Dakota",5579,9.8
46,083,"Lincoln County, South Dakota",49874,9.8
02,261,"Valdez-Cordova Census Area, Alaska",9617,9.700000000000001
31,153,"Sarpy County, Nebraska",169192,9.700000000000001
38,053,"McKenzie County, North Dakota",9615,9.7
37,119,"Mecklenburg County, North Carolina",990288,9.7
51,710,"Norfolk city, Virginia",245452,9.7
48,135,"Ector County, Texas",149557,9.7
51,510,"Alexandria city, Virginia",149315,9.7
08,117,"Summit County, Colorado",28940,9.7
27,019,"Carver County, Minnesota",95715,9.600000000000001
27,141,"Sherburne County, Minnesota",90401,9.600000000000001
48,209,"Hays County, Texas",177562,9.600000000000001
13,029,"Bryan County, Georgia",33151,9.6
53,075,"Whitman County, Washington",46737,9.6
06,029,"Kern County, California",865736,9.6
02,110,"Juneau City and Borough, Alaska",32531,9.6
48,027,"Bell County, Texas",326041,9.5
46,017,"Buffalo County, South Dakota",2038,9.5
37,183,"Wake County, North Carolina",976019,9.5
48,341,"Moore County, Texas",22281,9.5
22,087,"St. Bernard Parish, Louisiana",42858,9.5
19,103,"Johnson County, Iowa",139436,9.400000000000002
48,165,"Gaines County, Texas",18916,9.4
48,113,"Dallas County, Texas",2485003,9.4
08,065,"Lake County, Colorado",7362,9.4
49,043,"Summit County, Utah",38521,9.3
49,035,"Salt Lake County, Utah",1078958,9.299999999999999
13,059,"Clarke County, Georgia",120905,9.200000000000001
48,085,"Collin County, Texas",862215,9.200000000000001
49,047,"Uintah County, Utah",35721,9.200000000000001
20,055,"Finney County, Kansas",37133,9.200000000000001
47,149,"Rutherford County, Tennessee",282558,9.2
49,051,"Wasatch County, Utah",26661,9.2
08,035,"Douglas County, Colorado",306974,9.2
51,540,"Charlottesville city, Virginia",45084,9.2
08,001,"Adams County, Colorado",471206,9.2
56,037,"Sweetwater County, Wyoming",44772,9.2
51,013,"Arlington County, Virginia",223945,9.1
02,170,"Matanuska-Susitna Borough, Alaska",96178,9.1
56,001,"Albany County, Wyoming",37565,9.1
49,011,"Davis County, Utah",323374,9.0
48,157,"Fort Bend County, Texas",658331,9.0
32,007,"Elko County, Nevada",51562,9.0
48,201,"Harris County, Texas",4356362,8.9
13,223,"Paulding County, Georgia",147400,8.9
27,139,"Scott County, Minnesota",137322,8.9
06,031,"Kings County, California",150998,8.7
51,179,"Stafford County, Virginia",137145,8.7
20,175,"Seward County, Kansas",23274,8.6
02,020,"Anchorage Municipality, Alaska",299107,8.5
02,230,"Skagway Municipality, Alaska",999,8.5
48,099,"Coryell County, Texas",76128,8.5
48,479,"Webb County, Texas",263251,8.4
47,125,"Montgomery County, Tennessee",185980,8.399999999999999
37,133,"Onslow County, North Carolina",183753,8.3
48,121,"Denton County, Texas",731851,8.2
49,005,"Cache County, Utah",117449,8.2
48,453,"Travis County, Texas",1121645,8.100000000000001
13,135,"Gwinnett County, Georgia",859234,8.1
48,111,"Dallam County, Texas",7014,8.1
51,683,"Manassas city, Virginia",40743,8.1
48,041,"Brazos County, Texas",205271,8.0
51,750,"Radford city, Virginia",17057,8.0
49,045,"Tooele County, Utah",60893,8.0
17,093,"Kendall County, Illinois",120036,7.999999999999999
13,183,"Long County, Georgia",16588,7.9
37,093,"Hoke County, North Carolina",51075,7.9
02,150,"Kodiak Island Borough, Alaska",13973,7.9
51,660,"Harrisonburg city, Virginia",51388,7.800000000000001
51,153,"Prince William County, Virginia",437271,7.8
13,063,"Clayton County, Georgia",267234,7.8
02,070,"Dillingham Census Area, Alaska",4979,7.8
53,021,"Franklin County, Washington",86443,7.7
20,161,"Riley County, Kansas",75022,7.7
51,107,"Loudoun County, Virginia",351129,7.7
16,081,"Teton County, Idaho",10285,7.699999999999999
20,061,"Geary County, Kansas",36787,7.5
38,085,"Sioux County, North Dakota",4380,7.5
02,090,"Fairbanks North Star Borough, Alaska",99705,7.499999999999999
08,037,"Eagle County, Colorado",52576,7.4
29,169,"Pulaski County, Missouri",53443,7.199999999999999
02,060,"Bristol Bay Borough, Alaska",970,7.1000000000000005
02,180,"Nome Census Area, Alaska",9854,7.1
13,179,"Liberty County, Georgia",64427,7.1
49,049,"Utah County, Utah",551957,7.0
02,068,"Denali Borough, Alaska",2060,7.0
46,137,"Ziebach County, South Dakota",2833,7.0
46,121,"Todd County, South Dakota",9942,6.8999999999999995
51,685,"Manassas Park city, Virginia",15625,6.8
02,188,"Northwest Arctic Borough, Alaska",7732,6.699999999999999
56,005,"Campbell County, Wyoming",48013,6.6000000000000005
02,050,"Bethel Census Area, Alaska",17776,6.5
02,164,"Lake and Peninsula Borough, Alaska",1474,6.4
46,102,"Oglala Lakota County, South Dakota",14153,6.2
16,065,"Madison County, Idaho",37916,6.1000000000000005
02,013,"Aleutians East Borough, Alaska",3304,5.9
02,158,"Kusilvak Census Area, Alaska",7914,5.3
02,016,"Aleutians West Census Area, Alaska",5684,5.299999999999999
02,185,"North Slope Borough, Alaska",9667,4.7
13,053,"Chattahoochee County, Georgia",11914,3.3
